Date,Close
2018-01-02,68.0
2018-01-03,68.30780277056839
2018-01-04,69.1820310422338
2018-01-05,68.41393215286618
2018-01-08,67.24246557039362
2018-01-09,64.75193379794092
2018-01-10,65.94534598328842
2018-01-11,65.95956447800165
2018-01-12,66.20994282984071
2018-01-15,65.23022191834767
2018-01-16,66.75320530029714
2018-01-17,67.94699559774337
2018-01-18,67.78401928583008
2018-01-19,67.06903252273958
2018-01-22,66.61184304392212
2018-01-23,65.6075364826203
2018-01-24,65.63396910447771
2018-01-25,64.86769291962456
2018-01-26,65.58297986965728
2018-01-29,65.13250186414533
2018-01-30,64.69185592122052
2018-01-31,66.5922006836519
2018-02-01,65.67861958501803
2018-02-02,63.75473247454684
2018-02-05,64.1911291836379
2018-02-06,61.713196902225526
2018-02-07,62.01615257293569
2018-02-08,63.17119594753055
2018-02-09,63.24868141027028
2018-02-12,63.253493305000404
2018-02-13,60.843091255638825
2018-02-14,61.47885672346919
2018-02-15,61.93486955259216
2018-02-16,60.572164732208854
2018-02-19,62.796025422104144
2018-02-20,61.354029145994645
2018-02-21,59.43159768970653
2018-02-22,57.42622333026644
2018-02-23,57.44871570896962
2018-02-26,57.81097341970344
2018-02-27,58.28897844155089
2018-02-28,57.91279333006993
2018-03-01,57.024499718730354
2018-03-02,57.934238152381
2018-03-05,56.95415047922259
2018-03-06,55.661211917908005
2018-03-07,57.14927475669189
2018-03-08,57.33568929835862
2018-03-09,57.84289423342106
2018-03-12,58.52527349335731
2018-03-13,57.890513624382905
2018-03-14,57.30478727554031
2018-03-15,57.99697287422641
2018-03-16,57.31879320868845
2018-03-19,57.67821448605795
2018-03-20,57.57507244612283
2018-03-21,56.28459574206927
2018-03-22,57.316282747621045
2018-03-23,55.93100587103861
2018-03-26,56.17221738365394
2018-03-27,56.237790916962055
2018-03-28,57.594464627906525
2018-03-29,56.38303574782944
2018-03-30,55.801662873564354
2018-04-02,55.69045944866109
2018-04-03,55.87557421062788
2018-04-04,56.794552848012586
2018-04-05,57.12377614071678
2018-04-06,57.14495096368249
2018-04-09,58.26057321749451
2018-04-10,60.60868876173466
2018-04-11,59.06993257964278
2018-04-12,59.057658731419906
2018-04-13,59.90565282026459
2018-04-16,59.996849299207206
2018-04-17,61.639626323515095
2018-04-18,61.245506092514475
2018-04-19,60.07707986428803
2018-04-20,61.06753007568039
2018-04-23,57.94406901651107
2018-04-24,57.41973246861563
2018-04-25,60.03954994133036
2018-04-26,60.06337541086957
2018-04-27,60.46484754168608
2018-04-30,59.381295901378934
2018-05-01,59.34939315485931
2018-05-02,59.184245566218145
2018-05-03,61.29360015668102
2018-05-04,60.128712153255535
2018-05-07,57.065277604959526
2018-05-08,57.49980814857484
2018-05-09,59.20316186423189
2018-05-10,58.43185411484296
2018-05-11,56.44690803810527
2018-05-14,55.30851539262442
2018-05-15,55.75802642667419
2018-05-16,55.16322271536988
2018-05-17,55.20194132133987
2018-05-18,52.79128075040903
2018-05-21,52.26949317449442
2018-05-22,53.048708614786634
2018-05-23,52.778805809007025
2018-05-24,51.76208433776517
2018-05-25,52.79615226797965
2018-05-28,53.78481876187111
2018-05-29,53.30854894858899
2018-05-30,52.56119874919448
2018-05-31,53.84082845712588
2018-06-01,53.27889013226892
2018-06-04,53.10938903650576
2018-06-05,54.942632948581114
2018-06-06,55.13152662996685
2018-06-07,54.61234467539391
2018-06-08,52.604940912333625
2018-06-11,52.63492970307616
2018-06-12,52.54365513353427
2018-06-13,51.92267791896208
2018-06-14,52.833615088933314
2018-06-15,51.55468078255839
2018-06-18,50.03037138619787
2018-06-19,49.285806176292496
2018-06-20,49.23026823582996
