Date,Close
2018-01-02,18.5
2018-01-03,18.614636347478022
2018-01-04,18.229095715505306
2018-01-05,18.507602212334906
2018-01-08,18.862512772536988
2018-01-09,18.135697784718154
2018-01-10,17.666455965715606
2018-01-11,17.712660020078122
2018-01-12,17.60071820756214
2018-01-15,17.59537264528089
2018-01-16,17.29599757987508
2018-01-17,17.605952208277117
2018-01-18,17.88479250166545
2018-01-19,17.90923936318835
2018-01-22,18.321490456301543
2018-01-23,18.49561608958651
2018-01-24,18.178634003763616
2018-01-25,18.314904581514813
2018-01-26,17.964917901289887
2018-01-29,18.286510646109928
2018-01-30,18.26875408974156
2018-01-31,18.20143831762056
2018-02-01,17.953934634863806
2018-02-02,18.40253318454307
2018-02-05,18.345938728114653
2018-02-06,18.188851848522358
2018-02-07,18.060828938563063
2018-02-08,18.256308860755514
2018-02-09,18.391935708477455
2018-02-12,18.546240867786725
2018-02-13,18.708661073163537
2018-02-14,19.534713334846256
2018-02-15,19.376004478162052
2018-02-16,19.17763000238999
2018-02-19,18.86626299105108
2018-02-20,19.102652480420936
2018-02-21,19.543056588660626
2018-02-22,19.498899292426938
2018-02-23,19.172116836479027
2018-02-26,18.856768422108104
2018-02-27,19.106365569956964
2018-02-28,19.395461043619623
2018-03-01,19.609672774440728
2018-03-02,19.349033295264444
2018-03-05,19.440476544576022
2018-03-06,19.48693805509207
2018-03-07,19.57371639773426
2018-03-08,19.921288619823798
2018-03-09,20.01198057683926
2018-03-12,20.28844789245756
2018-03-13,20.316814452647343
2018-03-14,20.43628221874501
2018-03-15,20.698730220294426
2018-03-16,20.100280630037332
2018-03-19,19.97186895694998
2018-03-20,19.7840850759937
2018-03-21,19.53161010601941
2018-03-22,19.42425918587457
2018-03-23,20.01922102464887
2018-03-26,19.673533772599615
2018-03-27,20.0620073888933
2018-03-28,19.393526047013395
2018-03-29,19.263720776012892
2018-03-30,19.327699775011805
2018-04-02,19.558135550219063
2018-04-03,19.841252728399194
2018-04-04,20.16181641509496
2018-04-05,20.021282304960373
2018-04-06,19.836240789718122
2018-04-09,20.183000613418162
2018-04-10,20.10602023169507
2018-04-11,19.596261058675825
2018-04-12,19.154329688181328
2018-04-13,18.803241743790604
2018-04-16,18.993295099375466
2018-04-17,19.048569006637493
2018-04-18,19.316231987290063
2018-04-19,19.1512520536482
2018-04-20,19.213225601171647
2018-04-23,19.457731799852098
2018-04-24,19.33744928850293
2018-04-25,19.517006962537923
2018-04-26,19.2589903957598
2018-04-27,19.119226049976696
2018-04-30,18.973328622089017
2018-05-01,18.522075583269167
2018-05-02,18.70544501247556
2018-05-03,18.52993101635547
2018-05-04,18.535245762271675
2018-05-07,18.71639650725314
2018-05-08,18.886286965073555
2018-05-09,19.14198183850748
2018-05-10,19.104684463892045
2018-05-11,18.94302128139354
2018-05-14,18.913265348108375
2018-05-15,18.281415578963212
2018-05-16,17.756450828262285
2018-05-17,17.289868247454276
2018-05-18,16.94635885022414
2018-05-21,17.0840726454079
2018-05-22,16.775655930699585
2018-05-23,16.64884198990656
2018-05-24,17.09123168821565
2018-05-25,16.96952145273474
2018-05-28,17.224292056996124
2018-05-29,16.90375308848514
2018-05-30,16.83448333551995
2018-05-31,16.51573624656323
2018-06-01,16.403820984302236
2018-06-04,16.68463498341661
2018-06-05,16.114244764846987
2018-06-06,16.256547114241272
2018-06-07,16.335210752939958
2018-06-08,16.141295567185157
2018-06-11,15.678119289289382
2018-06-12,15.701480060568333
2018-06-13,15.535322934502585
2018-06-14,15.608904650909752
2018-06-15,15.616327176956235
2018-06-18,16.12935218033773
2018-06-19,16.052276758548892
2018-06-20,15.725032102986482
2018-06-21,15.782514055887898
2018-06-22,15.85321404766477
2018-06-25,16.294144751821726
2018-06-26,16.571345127110604
2018-06-27,16.69156950007421
2018-06-28,17.19186154578777
2018-06-29,16.785372385435778
2018-07-02,16.570873697397897
2018-07-03,16.264803245022815
2018-07-04,16.138061602056833
2018-07-05,15.696913380093344
2018-07-06,15.89973517278563
2018-07-09,15.829222948399869
2018-07-10,15.367333235765573
2018-07-11,15.056455086503677
2018-07-12,15.152439989558818
2018-07-13,15.411154086648137
2018-07-16,16.044671018074606
2018-07-17,17.015924442188197
2018-07-18,17.159265104902747
2018-07-19,16.820964143781058
2018-07-20,16.113910119209745
2018-07-23,16.2016705613919
2018-07-24,15.938888273589118
2018-07-25,15.806544004179624
2018-07-26,15.613255120935456
2018-07-27,15.569550002373859
2018-07-30,15.908286645627008
2018-07-31,15.959286225795811
2018-08-01,15.908889025585337
2018-08-02,15.58074901229853
2018-08-03,15.06407243977805
2018-08-06,14.91764103609984
2018-08-07,14.901997153120698
2018-08-08,15.443192308516469
2018-08-09,15.484341493945552
2018-08-10,15.794698949548149
2018-08-13,15.637071004236082
2018-08-14,15.26851921633094
2018-08-15,14.97486511362301
2018-08-16,14.758052615312044
2018-08-17,15.405578919400837
2018-08-20,15.153128811336725
2018-08-21,15.411967331292377
2018-08-22,15.134515448042851
2018-08-23,15.421946527079895
2018-08-24,15.542627288096476
2018-08-27,15.494169536417468
2018-08-28,15.481983910805983
2018-08-29,15.279509171396464
2018-08-30,15.418060036357616
2018-08-31,15.277831676866473
2018-09-03,14.905524236795438
2018-09-04,14.52695688441786
2018-09-05,14.57809391186226
2018-09-06,15.050126452374194
2018-09-07,15.09927065600444
2018-09-10,15.063729560632902
2018-09-11,15.151302055721363
2018-09-12,15.556023293758768
2018-09-13,15.625515231392496
2018-09-14,15.497156820481274
2018-09-17,15.84718973831676
2018-09-18,15.985307499263218
2018-09-19,16.488495092639244
2018-09-20,16.550088517392
2018-09-21,16.147147284535734
2018-09-24,15.708450545689635
2018-09-25,16.24058438659066
2018-09-26,16.81538219080981
2018-09-27,16.755226300372257
2018-09-28,16.626882576746045
2018-10-01,17.124594179012654
2018-10-02,16.74726001299748
2018-10-03,16.448488406614942
2018-10-04,16.663767517373135
2018-10-05,16.532318823805294
2018-10-08,16.531189267022356
2018-10-09,16.47738898760736
2018-10-10,16.590477075874027
2018-10-11,17.068522005412667
2018-10-12,17.100315086391113
2018-10-15,17.324339080441632
2018-10-16,16.623539477773377
2018-10-17,16.607801945809033
2018-10-18,16.328459677097467
2018-10-19,15.932730836577214
2018-10-22,15.653719701119137
2018-10-23,15.549184515014202
2018-10-24,15.839486611125947
2018-10-25,15.4221275434699
2018-10-26,15.432192121693703
2018-10-29,15.282841176766507
2018-10-30,15.182756745388302
2018-10-31,15.493320222558815
2018-11-01,15.662844041100874
2018-11-02,16.091410467843684
2018-11-05,16.041931248277937
2018-11-06,15.81900449612941
2018-11-07,15.748330891105669
2018-11-08,15.826054184702032
2018-11-09,15.883040201202821
2018-11-12,15.540159328735212
2018-11-13,15.569075714858
2018-11-14,15.641414812857445
2018-11-15,16.45623807142212
2018-11-16,17.091361684148474
2018-11-19,16.800494535120116
2018-11-20,16.704032196695483
2018-11-21,16.219023476127916
2018-11-22,16.027599876644384
2018-11-23,16.13045577265439
2018-11-26,16.527931911113306
2018-11-27,16.287366805014024
2018-11-28,16.074566984122775
2018-11-29,15.394156278294883
2018-11-30,15.3442967666892
2018-12-03,15.019697675054836
2018-12-04,14.860771307983299
2018-12-05,14.600912280388947
2018-12-06,14.573703547736608
2018-12-07,14.066853645629452
2018-12-10,13.657424495354086
2018-12-11,14.256882902552519
2018-12-12,13.892133179018202
2018-12-13,13.588835318246858
2018-12-14,14.1019366630642
2018-12-17,14.952936624315488
2018-12-18,14.604446943624986
2018-12-19,14.49694281615802
2018-12-20,14.597610052832549
2018-12-21,15.115791770566268
2018-12-24,14.818579450985048
2018-12-25,14.746007169551014
2018-12-26,14.979414907180798
2018-12-27,15.111800066157164
2018-12-28,14.998170499191414
2018-12-31,14.958288040124351
2019-01-01,14.549915069182934
2019-01-02,14.4807321086984
2019-01-03,14.403683885592118
2019-01-04,14.471757984743757
2019-01-07,14.311159264382647
2019-01-08,14.448344562786927
2019-01-09,14.746845529723704
2019-01-10,14.793638819760236
2019-01-11,14.899429777156477
2019-01-14,14.915924102182636
2019-01-15,14.916470360767084
2019-01-16,14.701590330206674
2019-01-17,14.796201892156699
2019-01-18,14.767728984777879
2019-01-21,15.40471380378806
2019-01-22,15.901673067427414
2019-01-23,16.02639714112416
2019-01-24,15.782319858749121
2019-01-25,15.4328928400328
2019-01-28,15.80849155665281
2019-01-29,15.892998766817685
2019-01-30,16.048130852505935
2019-01-31,15.494106994627312
2019-02-01,15.787051534005984
2019-02-04,15.932885671538548
2019-02-05,15.58074717417932
2019-02-06,15.433892000512266
2019-02-07,15.51669948820333
2019-02-08,15.533661551635701
2019-02-11,15.442982380476263
2019-02-12,15.411338096163938
2019-02-13,15.333791881187496
2019-02-14,15.381558694311124
2019-02-15,15.845201581385274
2019-02-18,15.046759687296435
2019-02-19,14.975613821694278
2019-02-20,15.029519134234885
2019-02-21,15.119991493446722
2019-02-22,15.007583432533751
2019-02-25,14.485937823807648
2019-02-26,14.582542027853808
2019-02-27,15.099778724884747
2019-02-28,14.64055284948472
2019-03-01,14.898243608757797
2019-03-04,14.80042360046856
2019-03-05,14.782655088745926
2019-03-06,14.472713105138256
2019-03-07,14.375968230980595
2019-03-08,14.758206426791741
2019-03-11,14.933088302488809
2019-03-12,15.464305272574782
2019-03-13,15.836284523383279
2019-03-14,15.977634044193188
2019-03-15,16.549885914070696
2019-03-18,16.697573330484992
2019-03-19,16.97919876426859
2019-03-20,16.878584092749623
2019-03-21,16.901831064669594
2019-03-22,16.666457070295472
2019-03-25,17.00285376705727
2019-03-26,16.604334086436264
2019-03-27,16.868860899012272
2019-03-28,16.804742337124488
2019-03-29,17.206826099501054
2019-04-01,17.46986135713643
2019-04-02,18.12356246868197
2019-04-03,18.393159685596565
2019-04-04,17.820053192358095
2019-04-05,17.796640055426696
2019-04-08,17.381721314085254
2019-04-09,17.20167109703518
2019-04-10,17.73437698205979
2019-04-11,17.964387979432807
2019-04-12,17.713678896311293
2019-04-15,17.355985967073885
2019-04-16,17.36806551808817
2019-04-17,16.947910943207265
2019-04-18,16.720751993674103
2019-04-19,16.82683650197914
2019-04-22,17.223915342605096
2019-04-23,17.437189333396386
2019-04-24,16.65069752648704
2019-04-25,16.75375623922231
2019-04-26,16.778687287564747
2019-04-29,16.919852417363657
2019-04-30,17.480784992010364
2019-05-01,16.769239459780177
2019-05-02,16.571189565259452
2019-05-03,16.770344053412064
2019-05-06,16.24467342701199
2019-05-07,16.73583657220477
2019-05-08,16.86115768461922
2019-05-09,17.151970491747846
2019-05-10,16.95628976740119
2019-05-13,17.2373354572093
2019-05-14,17.613241553151934
2019-05-15,17.696737143418773
2019-05-16,17.781174386739792
2019-05-17,17.878963656184226
2019-05-20,17.571114337807206
2019-05-21,17.51954903065577
2019-05-22,17.466376681097373
2019-05-23,17.602503122308363
2019-05-24,17.961500349982124
2019-05-27,17.58291051239111
2019-05-28,17.539270793405638
2019-05-29,18.071582368965082
2019-05-30,17.803343210642062
2019-05-31,17.511296356186758
2019-06-03,17.58346916858507
2019-06-04,17.88594725638867
2019-06-05,17.8906921021239
2019-06-06,18.37709094164775
2019-06-07,18.697897703374142
2019-06-10,19.01856321251872
2019-06-11,19.23286189006032
2019-06-12,20.157498829868164
2019-06-13,20.07500721529632
2019-06-14,19.28106115246834
2019-06-17,19.915473164675085
2019-06-18,19.733260116550824
2019-06-19,19.776910658575247
2019-06-20,20.30664373376735
2019-06-21,19.66193462965913
2019-06-24,19.172723130152956
2019-06-25,18.56438184168156
2019-06-26,18.270202020671093
2019-06-27,18.433480239794
2019-06-28,18.629943349109144
2019-07-01,18.73464021903183
2019-07-02,18.209263819664155
2019-07-03,17.381354968112298
2019-07-04,17.40101719628572
2019-07-05,17.23691791073035
2019-07-08,17.397886635859457
2019-07-09,17.646433885740382
2019-07-10,17.696295480732047
2019-07-11,17.970168655742338
2019-07-12,18.054021789654065
2019-07-15,18.24860236832665
2019-07-16,17.991843879283596
2019-07-17,17.92744595709491
2019-07-18,17.99932732099679
2019-07-19,18.30015639757411
2019-07-22,18.156115584824857
2019-07-23,18.34850529365484
2019-07-24,18.25107952055404
2019-07-25,18.208521947150587
2019-07-26,18.516202805942545
2019-07-29,17.78765675578632
2019-07-30,17.3294136903477
2019-07-31,16.819890468087326
2019-08-01,16.047543483114435
2019-08-02,15.83017895339961
2019-08-05,16.07170490572538
2019-08-06,15.980232093359417
2019-08-07,16.044633914723594
2019-08-08,16.401387578416312
2019-08-09,16.846863500849224
2019-08-12,16.82398804756195
2019-08-13,17.289966728817117
2019-08-14,17.32271064949339
2019-08-15,17.033346031373906
2019-08-16,16.831058330747645
2019-08-19,16.336730859763748
2019-08-20,16.047415757025806
2019-08-21,15.932575822090884
2019-08-22,16.193330811402046
2019-08-23,16.76547746079029
2019-08-26,16.305371922823838
2019-08-27,16.43557507556398
2019-08-28,16.094984855844945
2019-08-29,16.250304357985886
2019-08-30,16.207986271063337
2019-09-02,15.621238471172608
2019-09-03,15.9168621183241
2019-09-04,15.724473345320979
2019-09-05,15.556690664827011
2019-09-06,15.225346209570056
2019-09-09,15.026380589814533
2019-09-10,15.157079909308472
2019-09-11,15.099896006919039
2019-09-12,15.20079882426489
2019-09-13,15.312638913252679
2019-09-16,15.726316470643264
2019-09-17,15.618568872600552
2019-09-18,15.16097639433453
2019-09-19,15.491211862309088
2019-09-20,15.388579350611503
2019-09-23,15.738794096458932
2019-09-24,15.861451045812945
2019-09-25,15.820129362136505
2019-09-26,15.932303601820987
2019-09-27,16.571964107512656
2019-09-30,17.281132009787154
2019-10-01,17.3059224992163
2019-10-02,17.362502349225096
2019-10-03,17.74391652808734
2019-10-04,17.44461007851453
2019-10-07,17.562741733212338
2019-10-08,17.55420084738827
2019-10-09,17.666249319588523
2019-10-10,17.372557147465606
2019-10-11,16.825305579188043
2019-10-14,16.137270587726356
2019-10-15,15.778403123700025
2019-10-16,15.633733915620969
2019-10-17,15.542150867685006
2019-10-18,16.16165682427894
2019-10-21,16.526600353871878
2019-10-22,16.209738638298752
2019-10-23,16.32432417820904
2019-10-24,16.1914815071976
2019-10-25,16.099495812650392
2019-10-28,16.160317337032403
2019-10-29,16.363854805983223
2019-10-30,16.252894884937003
2019-10-31,16.60578604324559
2019-11-01,16.22846503327629
2019-11-04,16.23110568623243
2019-11-05,17.10427797581631
2019-11-06,17.181966797356594
2019-11-07,17.68622700346164
2019-11-08,17.719504735006144
2019-11-11,17.92879862470778
2019-11-12,17.908913696258896
2019-11-13,17.848123692601217
2019-11-14,17.570483492645167
2019-11-15,17.724172761458306
2019-11-18,17.42313542144036
2019-11-19,17.659092434742178
2019-11-20,18.050313501211985
2019-11-21,18.184808585485982
2019-11-22,18.080811557203194
